Queries,Ground Truth label,Highest Similarity Value,Unnamed: 3
"How does the process of commencing a survey work according to Section 17? Specifically, I'm interested in understanding the steps that the surveyor needs to take upon receiving their Commission, including issuing notices to the parties named in the plaint and making oral proclamations on the land to be surveyed.",0,0.41021000182829104,
"Can you explain the procedure for initiating a survey as outlined in Section 17? I'm curious about the actions that the surveyor must take after receiving their Commission, such as issuing written notices to the parties named in the plaint and making oral proclamations on the land to be surveyed.",0,0.4199675569888584,
Could you please explain the procedure outlined in Section 21 regarding the issuance of copies of the plaint and statements of claims to parties involved in a partition action? I'm particularly interested in understanding how individuals named in the plaint or added as defendants can obtain certified copies of these documents upon payment of the prescribed charges.,0,0.47046230779627357,
"Can you provide details about the process described in Section 21 concerning the issuance of copies of the plaint and statements of claims to parties involved in a partition action? Specifically, I'd like to know how individuals named in the plaint or added as defendants can obtain certified copies of these documents upon payment of the prescribed charges.",0,0.47887118113484417,
"Could you explain the consequences outlined in Section 22 regarding the failure of a party to produce documents related to their title during the trial of a partition action? Specifically, I'm interested in understanding under what circumstances a party may be ordered by the court to pay the costs incurred by another party in procuring or providing proof of such documents.",0,0.5288650722181979,
Can you provide details about the provisions described in Section 22 concerning the failure of a party to produce documents of title during the trial of a partition action? I'm particularly interested in learning about the circumstances under which a party may be ordered by the court to pay the costs incurred by another party in obtaining or proving the contents of such documents.,0,0.5409893856038296,
"Can you explain the process outlined in Section 24 regarding the calling of a case to fix the date of trial in a partition action? Specifically, I'm interested in understanding how the court determines the date for the trial and the requirements for notifying the parties involved.",0,0.5732731321297142,
Could you provide details about the procedure described in Section 24 concerning the appointment of a date for the trial in a partition action? I'm particularly interested in learning how the court decides on the trial date and the notification requirements for the parties involved.,0,0.5913997478596205,
"Can you elaborate on the procedure outlined in Section 30 regarding the execution of a commission for partitioning land? Specifically, I'm interested in understanding how the surveyor determines the date for partitioning the land and the notification process for the parties involved.",0,0.39371703285398946,
"Could you provide details about the process described in Section 30 for the partitioning of land based on a commission? I'm particularly interested in learning how the surveyor determines the date for partitioning, the methods of notification to the parties, and any provisions for altering the date of partitioning if necessary.",0,0.39268544850782466,
"Can you explain the process outlined in Section 31 regarding the scheme of partition for land division? I'm particularly interested in understanding how the surveyor prepares the scheme of partition, including any special directions from the commission and the demarcation of divided portions on the land.",0,0.3622254943918313,
"Could you provide more details about the scheme of partition described in Section 31? Specifically, I'm interested in learning how the surveyor ensures conformity with the interlocutory decree and any special directions in the commission, as well as the demarcation of divided portions on the land using boundary marks.",0,0.3951080778917366,
Can you explain the process outlined in Section 34 regarding the assessment and determination of compensation for improvements or owelty in a partition action? I'm particularly interested in understanding how the surveyor assesses the initial amount of payment and how the court finally determines this amount.,0,0.42630921560548574,
"Could you provide more details about the compensation for improvements and owelty described in Section 34? Specifically, I'm interested in learning how the amount of payment is assessed by the surveyor initially, and how the court's determination of this amount affects the land allotted to the party liable for payment.",0,0.4884746128928179,
"How does the court proceed after receiving the return from the surveyor in a partition action, as described in Section 35? I'm interested in understanding the process of considering the proposed scheme of partition and how the court determines the date for such consideration.",0,0.4335458943464603,
"Could you elaborate on the steps taken by the court upon receiving the return from the surveyor in a partition action, as outlined in Section 35? Specifically, I'm interested in knowing how the court fixes the date for considering the proposed scheme of partition and the timeline involved in this process.",0,0.43434763416178634,
"Can you explain the process followed by the court after determining the value of the land or lots and the improvements, as outlined in Section 39? I'm particularly interested in understanding how the court prescribes the conditions of sale and issues orders for the conduct of the sale, including the notice requirements.",0,0.4370150766484882,
"How does the court proceed after determining the value of the land or lots and the improvements in a partition action, as described in Section 39? Specifically, I'm interested in knowing how the court sets the conditions of sale, issues necessary orders for the sale, and addresses any applications from co-owners who wish to purchase the land or lots.",0,0.4229326498310093,
"Could you elaborate on the procedure followed by the person responsible for the sale, as outlined in Section 40? Specifically, I'm interested in understanding how they give notice of the sale, including the methods specified by the court and the recipients of the notice.",0,0.42837794708118315,
"Can you explain the obligations of the person responsible for the sale regarding the notice of sale, as described in Section 40? I'm particularly interested in knowing how they notify the parties declared in the interlocutory decree about the sale, in addition to any other methods specified by the court.",0,0.442570144764225,
"Can you explain the responsibilities of the person responsible for the sale outlined in Section 42? Specifically, I'm interested in understanding the process they follow after complying with the provisions of Section 41, including informing the court about the sale amount and the purchaser's details.",0,0.43560812376617114,
"Could you provide details about the actions required of the person responsible for the sale as per Section 42? I'm particularly interested in knowing how they inform the court about the sale proceeds, including the amount for which the land or each lot was sold, and how they handle the money deposited by the purchaser.",0,0.43061882916490524,
"Can you explain the obligation of the purchaser outlined in Section 43 regarding the payment of the sale proceeds into court? Specifically, I'm interested in understanding how the purchaser is required to comply with the conditions prescribed and the orders issued by the court under Section 39.",0,0.4627771115238058,
"Could you provide details about the responsibilities of the purchaser as per Section 43? I'm particularly interested in knowing how the purchaser is expected to handle the payment of the sale proceeds into court, especially in cases where the purchaser is a co-owner.",0,0.4086199771255612,
"Can you explain the process for objecting to a sale conducted under Section 41? Specifically, I'm interested in knowing the timeline within which objections must be raised and how the court handles such objections after an inquiry.",0,0.3966654984259883,
Could you provide details on how objections to a sale conducted under Section 41 are addressed by the court? I'm particularly interested in understanding the timeframe for raising objections and the subsequent procedures followed by the court to resolve these objections after conducting an inquiry.,0,0.41467693065763844,
"Can you explain the procedure followed by the court upon the confirmation of the sale of land or a lot under Section 46? Specifically, I'm interested in understanding how the court issues a certificate of sale to the purchaser and any additional documents that may be attached to the certificate upon the purchaser's request.",0,0.46939383507368615,
"How does the court proceed after confirming the sale of land or a lot under Section 46? I'm particularly interested in knowing the process for issuing a certificate of sale to the purchaser, including any provisions for attaching additional documents such as a plan of the land or lot authenticated by the court.",0,0.43341271399740705,
"How does the court proceed with the distribution of the money deposited in court among the parties involved in a partition action, as outlined in Section 47? Specifically, can you explain the process of preparing the schedule of distribution and the approval required from the court before any party can withdraw money from court?",0,0.48845451968962467,
"Under Section 47 of the law, what are the procedures followed by the court for the distribution of the money deposited in court among the parties involved in a partition action? I'm particularly interested in understanding the steps involved in preparing the schedule of distribution and the conditions for approval by the court before any party can withdraw money from court.",0,0.4762402668994876,
"Can an executor or administrator, acting in their official capacity, initiate a partition action for any land belonging to the estate they are administering, as per Section 56 of the law?",0,0.37720692103752823,
"According to Section 56, is it permissible for an executor or administrator to commence a partition action concerning any land owned by the estate they are administering?",0,0.37541121632061164,
"Under Section 54(1) of the law, if a person owning a permanent plantation, excluding the soil, is involved in a partition action concerning the land, are they entitled solely to compensation for that plantation?",0,0.3891264064654882,
"According to Section 54(1), if an individual possesses ownership of a permanent plantation, excluding the soil, in a land subject to partition, are they only eligible to receive compensation for that plantation?",0,0.37133261855970817,
"As per Section 55(1) of the law, can a co-owner initiate a partition action concerning a land if there is a valid partnership deed obligating them to cultivate the land or engage in activities related to joint ownership, where partition or sale would breach the terms of the partnership?",0,0.3995708254340668,
"Under Section 55(1), is a co-owner prohibited from filing a partition action for a land if there exists a valid partnership deed requiring them to cultivate the land or engage in activities related to joint ownership, where partition or sale would contravene the terms of the partnership agreement?",0,0.43090727172129556,
"According to Section 59, in case of a dispute, how does the court determine the costs of the contest, considering the value of the share or interest in question, and who is responsible for bearing these costs?",0,0.38943182846434454,
"Under Section 59, when there is a contest, how does the court decide on the costs of the dispute, taking into account the value of the share or interest in dispute, and which party is directed to bear these costs?",0,0.3734741838380965,
"Could you explain the provision under Section 60 regarding situations where a party fails to prove their title, and how the court allows another party to establish the title of the defaulting party? Additionally, how are the costs associated with proving this title determined and recovered from the defaulting party?",0,0.4536940312994846,
"In Section 60, what does it entail when a party fails to prove their title, and how does the court allow another party to establish the title of the defaulting party? Also, how are the costs related to proving this title specified and recuperated from the defaulting party according to this provision?",0,0.46376047942436194,
"Could you elaborate on the provision outlined in Section 61 regarding situations where multiple parties have a joint interest in a contest? How does the court typically handle costs for such parties, and what discretion does it have in apportioning these costs among them? Additionally, how does this provision apply in cases of appeal to the Supreme Court?",0,0.47418049344376917,
"In Section 61, what does it entail when multiple parties have a joint interest in a contest? How does the court typically handle costs for these parties, and what discretion does it possess in distributing these costs among them? Furthermore, how does this provision operate in cases of appeal to the Supreme Court?",0,0.4723127155185512,
"Can you explain the provision outlined in Section 63 regarding the allocation of costs in a partition action? How are costs determined under sections 57 and 60, and what is their significance as a charge on the share of land or money allotted to the respective party? Additionally, how does this charge rank in priority compared to other charges mentioned in the law?",0,0.402999560696534,
"Under Section 63, what are the implications of costs incurred in a partition action as outlined in sections 57 and 60? How are these costs treated as a charge on the share of land or money allocated to the respective party involved in the action? Furthermore, how does the priority of this charge compare to other charges specified in the law?",0,0.42889075372163254,
"According to Section 64, what is the general rule regarding the allocation of costs in legal proceedings? Under what circumstances would costs be borne by a party other than the one who incurred them, as outlined in this provision?",0,0.4285009319808085,
"Can you explain the principle outlined in Section 64 regarding the allocation of costs in legal matters? When would costs be attributed to a party other than the one who incurred them, as specified in this law?",0,0.4442816897632312,
"Under Section 65 of the law, what action can the court take if it determines that the plaintiff has failed to pay costs or charges from a previous action related to the same land? Can you explain the consequences for the plaintiff outlined in this provision?",0,0.4436709330512983,
"Could you elaborate on the provisions outlined in Section 65 regarding the failure of the plaintiff to pay costs or charges from a prior action concerning the same land? What steps can the court take in such circumstances, as specified in this law?",0,0.4539355329656478,
"According to Section 68 of the law, when is formal proof of the execution of a deed not required in proceedings under this law? Can you explain the circumstances under which the genuineness of a deed must be proven?",0,0.42853164856173354,
"Can you clarify the provisions outlined in Section 68 regarding the necessity of formal proof of the execution of a deed in proceedings under this law? Under what conditions is formal proof not required, as stated in this section?",0,0.44173509154292073,
"Find all parties involved in partition actions who have knowingly failed or omitted to disclose the interest of another person in the land related to the action in their pleadings, and determine the corresponding penalties they may face as per the law.",0,0.44099170474143085,
"Identify all instances where a prosecution for an offense under subsection (1) has been initiated without the sanction of the Attorney-General, and provide details of such cases along with any relevant actions taken.",0,0.44116112365947213,
"Retrieve a list of surveyors prepared by courts having jurisdiction to try partition actions, along with details of their residence or business location within the court's jurisdiction, and verify whether they have been approved to receive Commissions under the law.",0,0.47363119729540143,
Identify instances where courts have included the name of a surveyor in the list prepared under subsection (1) without conducting the necessary inquiries to ensure the surveyor's regular availability to undertake Commissions issued by the court.,0,0.4448129171244245,
"Retrieve a list of all pleadings, processes, and documents filed or produced in partition actions under this law, and confirm their exemption status from stamp duty. Additionally, ensure that all partition deeds associated with Chapter 247 are also exempt from stamp duty as per the law.",0,0.5319029704979689,
"Identify any instances where exemptions from stamp duty for pleadings, processes, documents, or partition deeds in partition actions have been challenged or questioned, specifically regarding the proviso to paragraph (b) of the Exemptions under the heading ""F-Miscellaneous"" in Part II of Schedule A to the Stamp Ordinance.",0,0.5152772306752098,
"Retrieve a list of instances where parties to an action have applied to the court to fix another day or extend the time appointed for performing an act or taking a proceeding. Include details of the reasons provided by the parties and the terms, if any, set by the court for such extensions.",0,0.4449688203333112,
"Identify cases where the court has, either upon application by the parties or of its own motion, advanced or postponed the trial to another day for sufficient cause. Include details of any terms set by the court regarding costs or other considerations for such adjustments to the trial date.",0,0.5730907032485653,
"Retrieve a list of all partition actions where writs, warrants, or other court processes have been executed or served, and ensure that the procedures followed comply with the provisions of the Civil Procedure Code. Include details of any deviations from these procedures and their implications.",0,0.4316916366715465,
"Identify instances where there have been challenges or disputes regarding the execution or service of writs, warrants, or other court processes in partition actions. Ensure that the procedures followed align with the relevant provisions of the Civil Procedure Code, and provide details of any resolutions or outcomes reached in these cases.",0,0.4547791549744237,
Retrieve a list of civil courts that have granted authorization to officers to exercise or perform powers or duties conferred or imposed on the Fiscal by this law within their local jurisdictional limits. Include details of the specific powers or duties authorized and the officers granted such authority.,0,0.45943736033561666,
Identify instances where civil courts have specially authorized officers to exercise or perform powers or duties conferred or imposed on the Fiscal by this law. Include details of any challenges or disputes arising from such authorizations and their resolutions.,0,0.4794124020126843,
What are the regulations governing industrial disputes? ,0,0.3084116578102112,
Can you provide information about the official title of the regulations concerning industrial disputes? ,0,0.36852164334453164,
"How should parties involved in an industrial dispute notify the Commissioner, and what information should be included in the notice? ",0,0.40698391064249567,
What are the obligations of each party involved in an industrial dispute when requested by the Commissioner? ,0,0.49080016055638254,
"What form should be used for giving notice of repudiation of a collective agreement, settlement, or award made under the Act?",0,0.43945134427428345,
"Can you provide information on the required format for giving notice of repudiation of a collective agreement, settlement, or award under the Act?",0,0.4384832054206168,
"What is the required format for a notice of intention to commence a lockout in an essential industry, and how should it be distributed to the affected workers?",0,0.4234882413807418,
Could you explain the procedure an employer must follow regarding notifying the Commissioner and affected workers about their intention to commence a lockout in connection with an industrial dispute in an essential industry?,0,0.42612742473488924,
"What is the prescribed format for a workman's notice of intention to commence a strike in an essential industry, and how should it be delivered to the employer?",0,0.39568855697400257,
Could you explain the procedure a workman must follow regarding notifying both their employer and the Commissioner about their intention to commence a strike in connection with an industrial dispute in an essential industry?,0,0.39906851132467464,
How are appointments to the Panel mentioned in section 22 of the Act notified?,0,0.37497220062780034,
Can you provide information on the notification process for appointments to the Panel as per section 22 of the Act?,0,0.40950938237695184,
"Who is the officer responsible for performing duties related to the Industrial Courts, as mentioned in the regulations?",0,0.43019157412109604,
Can you explain the role and responsibilities of the Registrar of the Industrial Courts according to the regulations?,0,0.4287426814105344,
"How should applications for certified copies of documents, issuance of summons to witnesses, inspection of documents, and return of documents submitted to any Industrial Court be made according to the regulations?",0,0.538381851633194,
"Who is responsible for deciding applications related to matters such as certified copies of documents, summons to witnesses, inspection of documents, and return of documents submitted to an Industrial Court as per the regulations?",0,0.5371780126350112,
"What procedures need to be followed for transmitting a dispute reference under section 4(2), an appeal under section 10(9), an application under section 27, and a question for interpretation under section 34 to the Registrar, according to the regulations?",0,0.48265509335290624,
"Could you outline the specific requirements outlined in the regulations for transmitting disputes, appeals, applications, and questions for interpretation to the Registrar as mandated by sections 4(2), 10(9), 27, and 34 of the Act?",0,0.42056825464473974,
What are the requirements for notifying a Labour Tribunal in the Gazette as per Regulation 10(1)?,0,0.3660019636154175,
Who is designated as the President of the Labour Tribunal according to Regulation 10(2)?,0,0.35331751931965855,
"According to Regulation 11, what personnel are attached to Labour Tribunals established under section 31A of the Act?",0,0.37864121320312044,
"How is the number of Assistant Secretaries determined for Labour Tribunals, as mentioned in Regulation 11?",0,0.36094654463686493,
"What duties and functions are assigned to the Secretary and Assistant Secretaries by Labour Tribunals, as outlined in Regulation 12?",0,0.4007295350075722,
"Under Regulation 12, can the Secretary delegate their functions to an Assistant Secretary?",0,0.3558146015227278,
"According to Regulation 13, what matters require applications to be made to the Secretary of Labour Tribunals?",0,0.36910479896031834,
Who has the authority to decide on applications made under Regulation 13(1)?,0,0.48857330441675617,
"How are applications under section 31B of the Act and questions for interpretation under section 34 transmitted, as per Regulation 14?",0,0.4094423225247236,
What is the role of the Secretary in the transmission process mentioned in Regulation 14?,0,0.32767262469832126,
"In what format should applications under section 31B of the Act be made, as specified in Regulation 15?",0,0.4831044452509249,
"According to Regulation 15, where should applications under section 31B be sent?",0,0.3713238894719369,
"What is the time limit for making applications under section 31B (1) of the Act, as stipulated in Regulation 16?",0,0.440803601532412,
When should applications regarding workmen be submitted according to Regulation 16?,0,0.3399904711342385,
"Who must sign applications made by trade unions on behalf of workmen, as per Regulation 17?",0,0.38265269483868625,
What are the requirements for applications made by trade unions under Regulation 17?,0,0.3348096705070999,
"What is the timeframe for making appeals to an Industrial Court against a Commissioner's decision, as per Regulation 18(1)?",0,0.5309847816076187,
"Under Regulation 18(3), what is the procedure for submitting appeals to the Minister?",0,0.47611452128829757,
"What action must the Registrar take if a member of an Industrial Court is unable to function, according to Regulation 19?",0,0.472896086132755,
"Who is notified in case a member of an Industrial Court is unable to function, as stated in Regulation 19?",0,0.43895624758109003,
"What documents are required to be transmitted to the Registrar after an appeal, application, or reference has been made to an Industrial Court, according to Regulation 20(4)?",0,0.5175267924730047,
"Under Regulation 20(5), who receives copies of appeals, applications, or references sent by the Registrar?",0,0.4366333365688796,
A dispute has been referred to a Labour Tribunal. What actions should the arbitrator or Secretary take according to Regulation 21?,0,0.3703879846439445,
"What steps should be taken by the arbitrator or Secretary when a dispute is referred to a Labour Tribunal, as outlined in Regulation 21?",0,0.39257016261176203,
Parties involved in a dispute are required to provide statements. What happens if they fail to comply with the notice from the arbitrator or Secretary as per Regulation 21?,0,0.41717543982175875,
"What are the consequences if parties involved in a dispute fail to transmit the required statements to the arbitrator or Secretary within the specified period, as per Regulation 21?",0,0.4092850596913131,
"What procedures should the arbitrator or Secretary follow when a question is referred to a Labour Tribunal for the interpretation of an award, as stated in Regulation 22?",0,0.42964214377064713,
"How are parties affected by a reference notified about the hearing before an arbitrator, according to Regulation 22?",0,0.37118446826934814,
"Under what circumstances can an Industrial Court proceed with a hearing despite regulations, as specified in Regulation 23?",0,0.42038950880094805,
"An Industrial Court decides to dispense with certain requirements. How does this decision impact the application of regulations, according to Regulation 23?",0,0.4316736686366831,
"Who needs to be informed about the hearing date when a matter is fixed before an Industrial Court, as per Regulation 24?",0,0.4016634007684865,
"What actions can be taken if the Registrar fails to inform specified parties about a hearing, as per Regulation 24?""",0,0.4432530927209572,
"How are parties and affected individuals notified about the hearing when a dispute is referred to a Labour Tribunal, as outlined in Regulation 25?",0,0.3654356598854065,
"What is the procedure for communicating the hearing date to relevant parties when a reference is made under section 34 of the Act, as per Regulation 25?",0,0.4375508536924393,
"What action must the arbitrator or Secretary take regarding informing the Commissioner about hearings for industrial disputes, according to Regulation 26?",0,0.39528882773230833,
"Under Regulation 26, what information is provided to the Commissioner?",0,0.32694247412153077,
"In what situations can a person apply to be joined as a party in industrial dispute proceedings, as per Regulation 27?",0,0.37343410568519486,
"Under Regulation 27, what factors are considered when deciding on applications to join as a party?",0,0.2709587812423706,
"What actions can be taken by an Industrial Court, arbitrator, or Labour Tribunal if a party fails to attend proceedings without sufficient cause, as mentioned in Regulation 28?",0,0.46218467282559983,
"According to Regulation 28, what authority is granted to the Court or Tribunal in case of absence of a party?",0,0.4417093031765944,
"How does an Industrial Court, arbitrator, or Labour Tribunal handle corrections to awards or decisions, as outlined in Regulation 29?",0,0.4435425782070669,
"Under Regulation 29, what is the procedure for correcting clerical errors in awards or decisions?",0,0.3927177828740921,
"What discretion does an Industrial Court, arbitrator, or Labour Tribunal have regarding the order of parties presenting their case, according to Regulation 30?",0,0.45231502637170684,
"In Regulation 30, how are parties instructed to state their case during hearings?",0,0.3817042341299821,
"What actions should the Secretary take upon receiving an application under section 31B of the Act, as stated in Regulation 31(1)?",0,0.436821529999968,
"According to Regulation 31, how are statements exchanged between the applicant and the employer in response to an application?",0,0.4124152130022582,
"When does the Secretary inform the applicant and the employer about the hearing date for an application made under section 31B of the Act, as per Regulation 32?",0,0.47859227099618457,
"What are the requirements regarding the issuance of orders or decisions by a Labour Tribunal, as outlined in Regulation 33?",0,0.38459708622120264,
"Under Regulation 32A, in what circumstances can two or more applications be considered together by a Labour Tribunal?",0,0.3789078470134442,
"According to Regulation 33, who receives certified copies of orders or decisions made by a Labour Tribunal?",0,0.40319837463078756,
"How should summonses to witnesses under the Act be formatted, as specified in Regulation 34?",0,0.3544407432937241,
"In Regulation 34A, what is the format for notices under section 43A(1) of the Act?",0,0.456927241762617,
"Under Regulation 35(1), what obligations does a party, union, employer, or workman have regarding the appearance of witnesses in proceedings under the Act?",0,0.37895234663060556,
"According to Regulation 35(2), what happens if a party fails to make the required deposit or give security for witness expenses?",0,0.4014174188689762,
"What are the approved methods for serving notices, summonses, or orders under the Act, as per Regulation 36?",0,0.3809811070924202,
"Under Regulation 36, how can service be effected if hand delivery or registered post is not feasible?",0,0.3781694423291194,
"According to Regulation 38, how many representatives can employers have based on the number of employers involved in the party?",0,0.3995670730341163,
"In Regulation 38, how are the number of representatives for workmen determined based on the number of workmen involved?",0,0.35344153343132334,
"Which officers are entitled to remuneration, travelling allowance, and subsistence allowance as per Regulation 40?",0,0.33420807123184204,
"Under Regulation 40, how are the allowances for specified officers calculated?",0,0.32415783405303955,
"What allowances are witnesses entitled to, and how are they calculated, as specified in Regulation 41?",0,0.34966079865983285,
"According to Regulation 41, where are the rates for batta and travelling allowance for witnesses specified?",0,0.32955347206344243,
"How are costs ordered by an arbitrator, Industrial Court, or Labour Tribunal recovered, as detailed in Regulation 42?",0,0.4045816502351788,
"Under Regulation 42, how do the procedures for recovering costs compare to those in a civil suit?",0,0.41648489055255267,
"What is the definition of 'Act' as per Regulation 43, and to which legislation does it refer?",0,0.34934981872847753,
"Under Regulation 43, what meanings are attributed to 'authorised officer', 'Commissioner', and 'essential industry'?",0,0.34801827888026265,
"According to Regulation 44, which previous regulations are rescinded?",0,0.33494633436203003,
"Under Regulation 44, what is the significance of the Industrial Disputes Regulations, 1951?",0,0.30082738399505615,
"What criteria determine the batta and travelling allowance for witnesses, as specified in the Third Schedule under Regulation 41?",0,0.3516438988864703,
"In the Third Schedule mentioned in Regulation 41, how are the rates for batta and travelling allowance categorized?",0,0.30508323214539823,
"How is the travelling allowance calculated for journeys covered by train, as outlined in Regulation 41's Third Schedule?",0,0.30753532701273767,
"According to Regulation 41's Third Schedule, what is the procedure for calculating travelling allowance for journeys covered by omnibus, tram, or other public conveyance?",0,0.3584849747644765,
"Under Regulation 41's Third Schedule, what provision is made regarding the payment of travelling allowance when multiple persons share the same car on a journey?",0,0.4203397660810342,
"In Regulation 41's Third Schedule, what happens if two or more individuals entitled to charge car hire use the same car on a journey?",0,0.3504116555616096,
"Under Regulation 41's Third Schedule, when are witnesses entitled to receive the full batta rates?",0,0.34469262731167305,
"According to Regulation 41's Third Schedule, what are the entitlements for witnesses living within five miles of the place where proceedings are held?",0,0.376849731009019,
"In Regulation 41's Third Schedule, how is travelling allowance calculated for witnesses entitled to full batta?",0,0.3386981276691241,
"Under Regulation 41's Third Schedule, what provisions are made for witnesses entitled to half-batta regarding travelling allowance?",0,0.40018422063736414,
"According to Regulation 41's Third Schedule, what options are available for payment to witnesses who are detained over a period that includes Saturday and Sunday or during a postponement?",0,0.3537091174857642,
"In Regulation 41's Third Schedule, what allowances can witnesses from distant places receive for intervening days of detention or short intervals?",0,0.35160376634822205,
"Under Regulation 41's Third Schedule, what allowances and benefits do public officers attending to give evidence in their public capacity receive?",0,0.43857716602325797,
"According to Regulation 41's Third Schedule, how are subsistence allowance and travelling allowance calculated for public officers summoned to give evidence?",0,0.3756394414239833,
"In Regulation 41's Third Schedule, who is responsible for making payments to witnesses summoned on behalf of a party, union, employer, or workmen?",0,0.3787423168445442,
"According to Regulation 41's Third Schedule, from where are payments to witnesses summoned on behalf of a party, union, employer, or workmen sourced?",0,0.37704259962587194,
"According to Regulation 41's Third Schedule, who is considered the appropriate officer for determining the entitlement of a witness to batta or travelling allowance in proceedings before an Industrial Court?",0,0.41675308394718086,
"Under Regulation 41's Third Schedule, if proceedings are before an arbitrator, who is authorized to certify a witness's entitlement to batta or travelling allowance?",0,0.38885790456095654,
What is the jurisdiction of Primary Courts according to the provision outlined?,0,0.5065570229561044,
what types of cases do Primary Courts hold exclusive jurisdiction?,0,0.39437828097562244,
"In cases within the exclusive jurisdiction of Primary Courts, what action can a District Court or a Magistrate's Court take if it realizes the case falls under the exclusive jurisdiction of a Primary Court?",0,0.546415528139662,
"if a case before a District Court is found to be within the exclusive jurisdiction of a Primary Court, what steps can the District Court take regarding the proceedings?",0,0.5363647678176993,
what circumstances allow for the transfer of a criminal prosecution or proceeding from a Primary Court to a Magistrate's Court?,0,0.48570753472582495,
who has the authority to direct the transfer of a criminal case from a Primary Court to a Magistrate's Court?,0,0.47235447738153635,
In what situations does the Court of Appeal have the power to transfer a civil action or proceeding from a Primary Court to a District Court?,0,0.49415118547812603,
what steps does the Court of Appeal take when it deems a civil action or proceeding in a Primary Court should be more appropriately tried before a District Court?,0,0.5006354281632321,
In what situation does a Primary Court have the duty to stop proceedings and refer the party to the competent court,0,0.4577809622907202,
what happens if a Primary Court stops proceedings and refers the party to the competent court?,0,0.4473993404690325,
What types of sentences can a Primary Court pass,0,0.3528999375378522,
what can the Judge of a Primary Court do in the event of default of payment of a fine imposed on an accused?,0,0.5386533297884107,
what is the minimum term of imprisonment a Primary Court can sentence someone to?,0,0.4102879385672017,
is there any circumstance where a Primary Court can sentence a person to imprisonment for a term less than seven days?,0,0.485869145106575,
In what circumstances can a Primary Court order the detention of an offender in the precincts of the court instead of imposing a sentence of imprisonment,0,0.4801021157689458,
until what hour can a Primary Court specify for the detention of an offender in the precincts of the court?,0,0.4790229255230142,
what is the maximum sum of compensation that a complainant may be ordered to pay to the accused?,0,0.5320033927182269,
When does a Primary Court have the authority to order the complainant to pay costs and compensation,0,0.518105206338363,
what is the limitation on the aggregate punishment that a Primary Court can impose for multiple offences at one trial?,0,0.485720485163214,
"When a person is convicted of multiple distinct offences at one trial, what authority does a Primary Court have regarding sentencing",0,0.5669306239195677,
what period is considered the operational period for a suspended sentence of imprisonment?,0,0.38878746422836935,
what provision does a Primary Court make when imposing a sentence of imprisonment on an offender?,0,0.45162549110913225,
what happens if a convicted person fails to comply with the terms of a community service order?,0,0.4511095911222786,
In what circumstances can a Primary Court issue a community service order instead of imposing a sentence of imprisonment?,0,0.4825865320142716,
can the term of imprisonment awarded by a Primary Court in default of payment of a fine exceed the court's power under the Act?,0,0.4981312327920123,
what is the extent of imprisonment a Primary Court may award in default of payment of a fine?,0,0.5197607063235636,
what is the maximum amount of compensation that a Primary Court may order a convicted person to pay to any person affected by the offence?,0,0.5635295685164392,
"if the offender is under the age of sixteen years, who may be ordered to make the payment of compensation?",0,0.46285215681399206,
In what circumstances can a Primary Court order the fine recovered to be paid to the person affected by the offence?,0,0.5357400108008941,
can the court order the entire fine recovered or only a part of it to be paid to the injured party?,0,0.51360120219443,
When does a Primary Court have the authority to discharge an offender conditionally without proceeding to conviction,0,0.4723466543886683,
what are the various options available to the court when it is of the opinion that it is inexpedient to inflict any punishment?,0,0.36996522243817725,
What are the possible conditions that may be included in a recognizance under section 18,0,0.4125960217384388,
"if the offence committed was under the influence of drink, what specific condition may be imposed in the recognizance?",0,0.35397932077698824,
Under what circumstances can a Primary Court vary the conditions of a recognizance?,0,0.4673816317588998,
what action can the court take if it is satisfied that the conduct of the person bound by the recognizance warrants it?,0,0.41049438529597637,
what actions can a court take if an offender fails to observe any conditions of their recognizance?,0,0.37479565971451595,
"if an offender fails to appear before the court after a summons is issued, what further action can the court take?",0,0.42110941123436485,
In what circumstances can a Primary Court order whipping as punishment for a male person under the age of sixteen years,0,0.49410345498051744,
"what options does a Primary Court have regarding the payment of fines, especially in cases where imprisonment is the default consequence of non-payment?",0,0.498746380323931,
what happens if a person sentenced to pay a fine in instalments defaults on the payment of any one instalment?,0,0.548823235422871,
How should a criminal prosecution or proceeding for an offence triable by a Primary Court be instituted,0,0.44720058298558885,
what provision is made for offences committed partly within the jurisdiction of one Primary Court and partly within another?,0,0.4439717334822313,
What are the procedures for instituting a criminal prosecution or proceeding in a Primary Court,0,0.45048995471448594,
"who can sign a complaint when the complainant is a local authority, and what is the significance of such signing?",0,0.4529983556552302,
what action does a Primary Court take if an accused person fails to respond to a summons?,0,0.3887904823238751,
what circumstances warrant the issuance of a warrant by a Primary Court?,0,0.4126874182038115,
"What powers does a Primary Court have in terms of issuing summons, warrants, and other processes",0,0.41416303770023466,
how does the process of compelling the production of documents in a Primary Court compare to that in a Magistrate's Court?,0,0.4406266820663507,
"When an accused person appears before a Primary Court, what steps does the Judge take",0,0.38905753239634616,
what happens if the accused does not make an unqualified admission of guilt or refuses to plead guilty?,0,0.39815238438255024,
Can the complainant withdraw a complaint at any stage of the proceedings,0,0.39626332996242175,
Under what circumstances can the Judge of a Primary Court discharge the accused before the verdict,0,0.5207158082992746,
